id,order_id,product_id
28567,19660,9729
28686,19737,13502
28902,19876,515
29216,20097,348
29350,20182,16193
29618,20363,16749
30113,20709,23719
30409,20918,19275
30477,20963,4410
30942,21291,21963
31062,21375,4531
31276,21520,19181
31371,21582,23834
31718,21836,22440
31845,21919,16298
31950,21988,19181
32132,22120,16992
32260,22205,23719
32490,22354,6698
33163,22809,348
33407,22959,4727
33445,22980,22058
33527,23034,19347
33831,23241,4121
34253,23542,2897
34484,23697,17946
34621,23793,27944
34816,23925,5103
34822,23927,11529
35009,24064,28620
35079,24114,17803
35223,24220,12140
35481,24392,16901
36967,25404,22058
36973,25406,16395
37315,25647,21907
37531,25784,9643
38098,26176,17582
38468,26426,1109
38487,26441,9568
38641,26547,2029
38739,26614,21702
38913,26744,21963
39214,26945,5103
39781,27329,9619
39834,27361,5407
39864,27376,25703
40711,27971,9711
40775,28014,28149
40808,28036,22680
41004,28174,19275
41179,28298,1109
42129,28965,26477
42286,29078,5416
42707,29386,28401
42831,29473,12693
42895,29519,18290
42955,29565,23091
43025,29611,1647
43026,29612,4409
43187,29714,4770
43298,29786,16514
43327,29809,17111
43516,29945,7134
43631,30031,4690
43865,30191,19963
43891,30208,16216
43940,30240,28149
43997,30277,4049
44191,30392,26638
44211,30406,22438
44222,30414,5544
44734,30761,4650
44824,30820,16213
45051,30983,7604
45333,31170,16587
45581,31332,23834
45636,31373,23979
45792,31478,21910
46210,31761,625
46265,31798,19729
46456,31942,26473
46719,32130,19347
47261,32509,12694
48173,33126,27537
48362,33256,6698
48469,33325,5208
48955,33643,26477
49606,34106,20484
49860,34271,4049
50108,34443,22604
50562,34750,14035
50566,34754,22396
50567,34754,23547
50969,35029,8617
51570,35430,22123
51581,35439,5119
51737,35557,4363
51824,35613,9585
51940,35688,98
51966,35710,19425
52146,35834,22123
52629,36160,378
52920,36359,1252
53294,36615,21626
53869,37014,7272
54145,37215,22994
54167,37232,10103
54177,37242,17445
54471,37438,3536
54563,37495,6698
54572,37501,16406
54758,37634,9672
55434,38096,27659
55858,38381,16769
56013,38494,9579
56078,38536,23775
56224,38643,3576
57267,39357,4650
57511,39524,26621
57633,39604,5407
57708,39654,955
57883,39774,1580
57982,39848,19963
58106,39931,16854
58114,39936,15719
58163,39969,20484
58357,40111,19505
58797,40418,22712
58798,40418,27659
58940,40513,19275
58956,40523,12760
58985,40546,2029
59299,40761,17988
59561,40936,23326
59642,40990,553
60000,41234,16074
60340,41463,5059
60465,41547,23719
60615,41646,13502
60640,41668,23834
60918,41852,27878
61122,41995,8627
61223,42070,17946
61692,42388,16395
62974,43258,25885
63349,43504,12693
63390,43534,1355
63466,43583,15957
63505,43616,999
63961,43912,12140
64209,44081,610
64592,44337,28584
64615,44354,23547
64763,44462,3744
65144,44709,98
65832,45172,4271
66345,45515,4361
66596,45690,20484
67217,46112,12694
67527,46325,17946
68149,46762,1661
68206,46800,20484
68252,46829,12012
68598,47070,16673
68733,47157,17582
68817,47216,23719
69104,47417,625
69262,47514,23547
69623,47771,5227
69702,47827,5138
70557,48416,3304
71015,48740,1966
71135,48829,22864
71572,49127,12694
71901,49362,5310
71957,49406,3545
72087,49481,22712
72233,49571,22878
72279,49602,23492
72423,49707,378
72970,50094,22253
73767,50662,8699
73957,50785,4194
73984,50805,5119
74790,51357,27198
74828,51380,7004
75602,51920,27709
75931,52153,22960
76177,52327,17069
76250,52372,12647
76254,52375,16982
76312,52412,4358
76655,52649,4419
77027,52900,21697
77090,52943,23834
77318,53098,9568
77938,53528,17098
78354,53814,22507
79456,54568,16648
79527,54619,21656
79856,54853,21697
80553,55339,16933
80847,55537,19452
80873,55556,10498
80883,55562,25695
82058,56378,3744
82092,56404,28749
82683,56808,4402
82758,56857,16395
82820,56900,21745
83246,57198,12694
83269,57210,25694
83272,57212,21770
83401,57307,9568
83602,57441,7207
83708,57511,3536
83710,57513,13502
83752,57540,22005
83858,57611,17691
83999,57698,9561
84023,57712,10103
84192,57821,23509
84606,58106,19181
84923,58320,17833
85151,58486,19963
85280,58570,3476
85996,59065,11436
86657,59517,1647
86698,59550,3264
86937,59725,17805
86969,59745,6510
87106,59833,5473
87238,59917,4275
87274,59942,26473
87625,60176,25695
87985,60417,21654
88056,60467,4506
88161,60540,2258
88398,60707,22604
88478,60759,12558
88616,60849,16193
88797,60971,21654
89028,61131,17988
89181,61234,1355
89768,61622,4650
89977,61763,23979
90291,61975,19452
90529,62154,16901
90650,62239,15957
90935,62421,16074
91140,62559,5097
91274,62654,25887
91300,62674,15719
91660,62932,12760
92118,63245,4315
92260,63339,15980
92604,63582,13447
93244,64034,17500
93425,64155,7746
93475,64190,28149
93509,64214,17445
93705,64349,16982
93794,64410,4872
93902,64481,21475
93976,64530,17500
94045,64576,26465
94554,64916,16982
94633,64967,4531
94864,65124,3744
95331,65444,19207
95794,65758,28105
95845,65790,21626
95956,65870,17512
96036,65925,4358
96683,66384,4304
96690,66387,9529
97047,66631,25700
97156,66710,25694
98022,67291,16113
98310,67479,25807
98590,67669,5097
99182,68062,22058
99276,68129,27944
99290,68140,19505
99309,68153,21963
99381,68199,4410
100155,68740,610
100248,68797,27659
100275,68814,23547
100353,68871,17946
100372,68884,25883
100922,69266,25700
101081,69375,1109
102323,70225,13235
102338,70235,15719
102511,70355,5059
102557,70391,16992
102654,70456,17111
102941,70652,25488
102949,70657,5405
104397,71668,26473
104546,71771,5407
104557,71781,5208
104803,71948,28002
105556,72467,625
106205,72923,20484
106372,73040,12693
106379,73042,21475
106615,73205,1647
106958,73446,3833
106965,73450,9586
107354,73719,19207
107991,74155,16663
108367,74417,15838
108377,74426,9926
108485,74508,9568
108741,74676,156
108807,74726,569
109415,75130,27537
109630,75284,16193
109758,75377,156
110057,75578,27878
110101,75603,25695
110441,75848,16113
110632,75977,22960
110855,76132,25703
111250,76413,567
111310,76452,16648
111976,76929,21702
112188,77080,3816
112238,77115,27878
112269,77137,11172
112491,77286,21887
112774,77473,21745
113425,77929,334
113576,78027,23594
113927,78280,610
114188,78469,4770
114216,78487,12900
114402,78615,16918
114543,78722,4681
114601,78761,13447
114787,78893,21962
114792,78897,2029
115107,79112,28002
115446,79347,17946
115667,79507,19425
115757,79569,16090
116353,79990,13869
116449,80060,12601
116487,80090,7134
116583,80156,610
116649,80196,25887
116744,80263,21770
116838,80328,17465
117056,80485,6659
117057,80486,8617
117145,80548,5315
117670,80904,16901
117766,80971,13152
117845,81019,4271
117847,81019,15519
118110,81188,21801
118779,81642,5097
119311,81999,9537
119499,82127,8459
119888,82389,13942
120599,82875,22419
121256,83343,17582
121922,83828,4410
122114,83964,7181
122148,83987,5544
122481,84232,6510
122483,84233,10498
122507,84250,17988
122735,84413,23834
122759,84428,22005
123516,84954,13805
123767,85126,18428
123803,85148,28620
123980,85263,21475
124099,85343,21907
124191,85410,20484
124651,85735,28105
125061,86005,9568
125125,86056,27878
125315,86186,17242
125489,86308,553
125922,86604,16992
126240,86825,13349
126374,86907,5227
126721,87147,1109
127075,87399,16090
127114,87426,22253
127500,87690,3833
127742,87855,17111
128286,88230,23594
128506,88388,7769
128860,88629,2029
129010,88734,7272
129445,89057,17111
129510,89101,15293
129532,89111,27944
129814,89303,22604
130143,89521,26472
130796,89967,21770
130882,90027,15293
130889,90030,5208
131161,90217,17805
131787,90636,12686
131794,90640,7769
132039,90815,22507
132242,90954,5407
132611,91191,5208
132730,91281,10668
133038,91492,16113
133058,91506,26728
133128,91557,22864
133348,91722,4121
133456,91786,16671
133925,92108,3263
134018,92179,4361
134282,92372,4014
134327,92408,4690
134367,92437,4274
134373,92440,8379
134530,92558,3696
134769,92727,16809
134872,92797,22960
134886,92806,955
134954,92851,197
135370,93138,15786
135813,93445,17805
135911,93505,17582
136020,93582,22994
136357,93816,1355
136368,93824,6799
137010,94300,3545
137214,94457,3696
137249,94477,13396
137322,94525,12693
137890,94907,3744
137980,94970,23946
138733,95501,14035
138917,95626,19492
139446,96001,4410
140154,96495,6117
141130,97166,19492
141298,97269,12811
141511,97415,9643
142166,97852,5407
142803,98288,22373
142860,98325,26638
143044,98462,28149
143054,98469,23492
143261,98611,9619
143685,98914,7207
143720,98939,13235
144532,99503,2227
144711,99624,16769
144841,99700,9561
144936,99768,23946
145092,99877,567
145991,100489,23594
146174,100608,7746
146462,100825,5405
146479,100837,9729
146853,101097,23492
147083,101262,5544
147311,101419,19347
147407,101489,22958
147442,101510,28620
147776,101750,1355
148323,102139,4274
148411,102200,25703
148838,102498,28620
148951,102579,23763
149938,103277,19729
150142,103425,18457
150377,103580,9585
150724,103827,4358
150821,103890,4727
151013,104023,610
151201,104159,21702
151491,104342,21907
151934,104654,23946
152149,104806,23848
152379,104960,17500
152467,105028,9626
152566,105089,26728
152730,105199,12601
153546,105760,22241
153616,105809,3241
154322,106300,9585
154386,106347,22253
154648,106524,16090
155295,106959,9626
155363,107007,16825
155476,107082,10668
155891,107362,16769
155902,107369,22191
156017,107447,11529
156206,107572,19181
156691,107917,19893
157330,108362,27878
157942,108784,9904
158187,108946,15838
158234,108976,18457
158457,109138,4701
158487,109156,25703
158548,109201,28584
158983,109515,19347
159031,109545,21702
159468,109834,19492
159560,109899,156
160059,110234,18457
160230,110353,17465
160356,110443,235
160508,110555,12694
160567,110595,17098
160722,110697,18252
160728,110702,9529
160984,110864,15919
161067,110922,955
161823,111448,15980
162238,111734,16769
162531,111938,5138
162618,111998,610
162952,112222,23979
163012,112256,18252
163144,112357,4014
163454,112578,12601
163608,112686,26621
163762,112808,28105
163886,112901,4379
164044,113005,4419
164857,113549,12234
165012,113651,17069
165114,113720,27709
165254,113818,334
166391,114611,4690
166513,114693,7272
166551,114715,18428
166971,115012,9904
167303,115236,15607
168069,115781,15957
168392,116003,19275
168632,116174,4121
168710,116221,334
169703,116892,27198
169750,116920,12558
169806,116959,4911
170652,117533,23547
170888,117705,22958
170938,117736,12558
171234,117935,610
172018,118482,2890
172044,118498,5254
172140,118560,21659
172255,118632,19729
172387,118714,12366
172738,118947,4049
173363,119399,4650
173747,119656,26638
174385,120080,10131
174875,120428,22213
174994,120515,1580
175018,120530,16514
175693,121009,13942
175921,121166,21072
176397,121501,12366
176404,121507,1109
176448,121534,7604
176641,121678,2516
176652,121687,17512
177591,122309,16933
177961,122560,26621
178000,122588,16825
178039,122618,24096
178641,123037,21697
178738,123107,348
178788,123140,17833
179049,123325,21761
179684,123751,16392
179724,123776,7181
179764,123800,21659
179799,123824,3297
179937,123925,12558
180224,124133,3241
180277,124173,23594
180601,124396,22011
180933,124619,2897
181986,125307,25807
181998,125314,22958
182058,125358,16854
182138,125412,6659
98,66,12480
1214,840,26530
1644,1141,195
2574,1805,25920
2743,1919,14972
3004,2109,11746
5941,4127,5242
8890,6164,26354
10387,7185,23744
13301,9183,9187
13796,9537,20650
15146,10486,23744
16603,11474,2385
17280,11925,20695
18943,13058,5915
19626,13540,11797
19683,13582,28025
20101,13855,26842
20924,14425,2964
21683,14965,23240
23279,16054,2605
23559,16238,5915
23969,16515,19374
24515,16896,1154
25382,17510,27315
26451,18223,23240
27122,18664,11205
27745,19089,2989
29305,20154,11306
29688,20409,2964
29873,20539,7216
30207,20778,9779
31729,21843,18339
32711,22507,19374
36918,25374,23078
36920,25375,18546
37801,25964,22887
39377,27048,21119
39628,27223,18520
39917,27415,11840
40336,27707,18461
40342,27710,18351
40695,27961,20645
43239,29753,18307
43528,29955,25417
43979,30265,21151
44554,30635,11972
44578,30652,26222
44618,30677,5511
45505,31287,4756
47588,32741,2513
48474,33326,5237
48944,33636,19752
49638,34129,5152
53292,36614,27110
54085,37175,9951
55352,38039,7479
56571,38878,5511
56679,38954,25920
57142,39268,23557
57658,39618,12818
58286,40062,16103
60389,41493,2787
61551,42288,28677
62098,42674,17519
62279,42800,10670
62861,43181,25417
64089,43993,27110
64173,44053,20645
64221,44089,18461
65399,44881,27315
66520,45635,195
66547,45652,21119
66919,45903,9644
68445,46967,17802
68726,47151,28677
69370,47593,18563
69418,47624,9951
69512,47695,11098
71328,48954,9779
71477,49057,2617
73351,50362,9951
73374,50379,2420
75575,51897,5511
76024,52226,19374
77908,53507,20826
78185,53696,23092
79170,54362,11098
80735,55455,11183
81053,55688,15932
81267,55836,9951
83038,57050,20645
84453,57996,27233
86906,59705,27357
87309,59965,13321
87440,60052,3014
87665,60201,1125
88368,60683,16057
89229,61271,24676
90047,61816,21682
91200,62600,28677
91472,62799,6646
91559,62859,17519
91984,63152,4324
97327,66822,4756
99217,68086,27233
101708,69811,9187
102065,70041,11335
102852,70594,15793
105670,72546,19164
105792,72639,3601
108022,74173,11183
108026,74176,11373
111823,76815,7479
112945,77592,27315
114186,78468,25417
114226,78496,12480
114775,78886,1446
115156,79146,3095
115361,79287,27110
115819,79613,3447
116759,80274,26354
116776,80286,11840
116957,80410,20570
118136,81208,23299
118886,81713,18351
119408,82070,18466
119628,82211,9641
120013,82473,9187
121462,83499,1487
121531,83551,12818
122539,84272,13524
124896,85895,5152
125097,86033,2605
128884,88645,11644
129752,89257,21119
130064,89466,26842
130954,90076,24676
130981,90094,21046
131790,90637,5511
132488,91109,2744
133225,91631,23078
134692,92676,11183
134944,92844,6646
135867,93479,2617
135920,93514,20699
137507,94650,22887
138031,95008,6902
138607,95408,2605
138901,95615,11111
139094,95747,25920
139170,95803,28677
139613,96115,26250
141688,97538,5183
142981,98419,21151
143996,99133,23327
144482,99472,25417
147332,101437,9779
147399,101483,23044
147535,101576,2787
147695,101692,11111
149819,103192,1487
151520,104366,21046
151810,104556,25522
155828,107319,5242
156549,107808,27074
157149,108230,12105
157439,108444,16446
158449,109133,13524
160515,110559,13524
165201,113783,264
165281,113836,23367
168865,116324,23240
170171,117206,19047
172674,118903,11373
173502,119491,16042
173674,119610,11373
173932,119775,3095
175408,120794,20741
175567,120916,14880
177089,121977,13073
179183,123411,2497
180654,124433,23398
181904,125252,27315
27,17,26987
466,331,21151
636,446,23092
733,522,27110
2581,1807,7670
3669,2561,28382
4109,2876,14136
4190,2936,26530
4235,2968,18520
4890,3419,5540
5184,3613,12605
6588,4591,1633
6958,4852,11409
7008,4887,11335
7018,4895,11797
8863,6144,27074
9048,6266,27074
9268,6420,2605
9447,6550,9564
9770,6766,20826
9870,6832,20650
11865,8182,23557
11913,8222,28677
13085,9038,5237
13507,9325,11797
14180,9821,7670
14580,10091,5242
14661,10150,26250
16798,11596,7216
18317,12634,22887
18805,12962,7479
18880,13016,25522
20342,14023,19164
20588,14185,18339
20733,14286,11111
20837,14366,13321
21402,14765,4756
21739,15007,11840
23897,16471,6902
25109,17313,27686
25794,17772,5242
26734,18405,20596
26756,18423,23044
27870,19175,28677
28365,19526,20565
28931,19897,20565
29084,20011,14970
29151,20057,26961
29669,20395,23327
31909,21962,195
32358,22268,19390
32959,22673,13818
33130,22786,20695
34135,23465,27686
34821,23926,23367
35235,24229,20565
36798,25290,26479
36999,25426,2513
37123,25509,5511
38027,26129,16057
38611,26523,19390
39127,26885,27315
39858,27373,12105
40807,28035,11813
40955,28140,10425
41058,28213,2513
41076,28226,28382
41282,28366,20741
41435,28474,28686
41478,28509,13818
42233,29040,19374
43345,29823,9564
43416,29872,20570
43731,30101,5152
44513,30608,11185
44662,30708,27703
44776,30785,27627
45305,31150,2744
46277,31809,26943
47841,32900,17474
48546,33378,16103
48869,33593,25373
49405,33966,2420
49479,34021,5242
51311,35259,18351
52164,35841,16057
52488,36058,19164
53359,36663,21119
53848,36996,20695
54093,37180,11185
54730,37617,23078
55076,37853,27233
56538,38857,23327
56587,38888,19390
57497,39514,9951
58479,40200,16103
59430,40855,6902
59516,40913,23751
60013,41244,2617
60630,41660,27627
60669,41688,28167
60931,41860,28025
61894,42535,3014
62100,42676,28382
63029,43293,23367
63628,43692,23078
63865,43845,26222
64898,44549,23367
65274,44798,11856
65875,45202,17614
65990,45278,4756
66459,45590,11205
68176,46779,23751
68752,47172,11289
69466,47659,17519
69542,47716,23367
69930,47987,11185
70212,48179,20699
71163,48850,27074
71448,49035,10636
72009,49435,17802
74783,51354,18563
75140,51598,25373
75260,51680,24676
78120,53658,26515
79719,54752,23044
80374,55218,24676
80719,55446,23044
80959,55614,25417
81109,55729,6897
81235,55812,11245
81539,56034,23299
82255,56510,23240
82958,56997,5237
83089,57083,1125
83368,57283,1487
84240,57856,5217
84382,57950,11644
85816,58945,17802
86129,59156,18307
86361,59310,18351
86759,59593,16042
86776,59603,2385
87230,59910,11289
87489,60079,26842
89498,61443,9641
90925,62417,14970
91032,62486,6902
91169,62580,6843
91973,63145,18492
92647,63611,18466
92746,63672,21119
93120,63932,7670
93241,64031,9644
93572,64260,195
95374,65477,20645
97694,67068,13318
98647,67702,21046
98829,67818,26479
98977,67915,16057
99233,68097,19047
99569,68337,2787
100460,68943,19752
100699,69099,5511
101415,69601,2513
103468,71008,11205
104104,71452,27357
104152,71480,11183
105081,72152,23240
105899,72711,5915
106344,73016,28382
107125,73566,25941
107861,74066,18492
112046,76978,16042
112386,77216,26354
112484,77283,16023
113418,77924,20596
114551,78727,10670
116043,79766,25522
116189,79868,23044
117129,80534,28382
117162,80557,28382
117866,81035,18351
118512,81459,27051
119275,81972,13524
119374,82044,23078
119607,82199,23751
121319,83391,24676
123228,84758,11098
123791,85141,1125
123832,85167,2605
124510,85638,9187
128216,88182,9779
129165,88850,23327
129202,88876,22887
129954,89392,11205
130693,89896,23044
130904,90042,28388
131014,90115,19164
131094,90171,1633
131966,90766,12818
132371,91037,3601
134501,92541,26354
134563,92583,23299
135257,93059,26530
135315,93104,14006
135402,93160,27110
135520,93239,19752
136989,94283,26354
137361,94555,20650
137788,94838,23092
138042,95014,27315
139436,95994,9644
141581,97459,14972
141911,97682,3095
142032,97759,15932
144044,99165,14880
144069,99181,19390
144196,99271,25941
146320,100717,2964
146607,100927,20625
147183,101342,12456
147491,101545,28382
147553,101586,25417
147619,101636,2497
148785,102457,24676
149423,102927,5183
151371,104265,2458
153573,105783,18351
154061,106110,20741
154393,106351,23299
154418,106368,5116
154593,106489,18466
154660,106531,28167
154770,106605,16057
154898,106691,23367
155375,107013,20695
156044,107464,6897
156434,107731,11797
156827,108021,11856
157239,108296,15793
157691,108619,23751
157699,108623,27357
157911,108762,6902
158875,109438,138
158935,109476,18520
160706,110686,23751
161175,110997,23078
161200,111014,195
161665,111334,27686
162269,111757,16023
163677,112739,14006
164134,113060,18563
164353,113207,12105
164377,113226,2744
165725,114147,22887
168127,115821,28167
169956,117059,11856
172854,119036,5217
173134,119231,23092
173401,119427,10425
173524,119507,2513
175316,120733,26943
175491,120861,14880
175518,120879,11245
176065,121265,23390
178034,122614,23557
178044,122621,16042
178059,122632,16023
179632,123715,21151
180841,124557,2744
1144,795,18351
1897,1314,20570
2063,1431,11746
2987,2095,14295
5204,3623,11409
5409,3769,19752
5739,3985,18492
7236,5040,21682
7530,5232,7670
10126,7006,11289
11101,7663,11800
11449,7900,12106
12005,8283,10425
12138,8367,20645
13589,9388,264
14982,10376,3095
15278,10575,17614
15806,10946,18461
16870,11642,1125
17503,12073,14972
19165,13223,19047
19502,13454,11856
19801,13652,26479
21019,14493,18520
21504,14846,12105
21688,14969,23398
22578,15565,27627
23291,16063,18461
23830,16424,5116
23843,16434,6646
25092,17303,15932
25175,17360,2385
27355,18816,2989
27594,18990,27703
27826,19147,3014
28960,19922,11644
29405,20221,11086
31310,21543,26943
32400,22299,1487
33113,22774,19374
34043,23395,23044
34570,23755,25941
35540,24427,4324
38123,26195,11325
38241,26267,12818
39543,27164,22887
39577,27189,18351
39831,27359,16057
41217,28326,1125
41496,28519,15932
42091,28937,12106
43669,30059,9951
43786,30138,26530
43935,30238,26530
44117,30342,1633
44384,30517,28425
45529,31304,1633
46259,31794,3014
46716,32127,26535
47951,32971,6646
48753,33520,11185
49016,33688,264
49939,34324,10670
51715,35538,19752
54160,37228,18307
54320,37339,18492
54966,37777,27794
55248,37966,20570
56069,38530,16023
56551,38864,16023
56708,38974,11797
57915,39799,2420
58109,39933,20596
58765,40401,22887
59202,40697,26987
59944,41199,138
59957,41208,11972
61472,42234,20695
61575,42304,21682
61881,42523,12108
63881,43856,11098
64305,44150,6843
66881,45884,1633
67414,46246,2989
67763,46492,11644
69906,47973,23557
69911,47976,19164
70184,48161,24676
70242,48200,11409
71126,48822,2744
71313,48947,5511
71499,49073,11373
71508,49080,26515
72755,49934,23390
74465,51146,20699
75751,52029,2420
75804,52067,10636
76372,52450,23078
78468,53890,16103
80423,55251,18466
85066,58427,5242
86117,59147,5511
86376,59319,21682
87551,60121,23044
87772,60269,9779
90663,62247,27703
91429,62767,23078
94301,64755,27110
94415,64829,11813
94615,64955,2385
94964,65190,23092
96181,66033,17474
96612,66339,23299
96854,66491,10670
96872,66503,11245
97368,66852,5242
97782,67131,27315
98386,67535,11183
102158,70110,18461
104889,72010,28025
107113,73554,11840
107286,73676,11185
107916,74102,23299
108112,74240,3447
108276,74353,27686
108396,74441,1446
110129,75621,18563
110243,75710,264
110565,75926,5237
111357,76485,10670
111927,76895,9564
112023,76964,28167
112315,77170,18492
112553,77327,2458
112928,77580,138
114325,78557,5217
115048,79072,2420
116167,79852,9951
116250,79913,23092
117624,80871,18563
117664,80899,18563
117959,81088,19047
119092,81853,1125
119145,81888,23299
119723,82273,23398
119835,82353,26842
120192,82605,2497
121455,83494,25522
122202,84029,20695
123530,84959,11325
124174,85396,21046
124301,85485,26515
124696,85768,11746
126616,87074,13321
126629,87079,2964
127175,87475,11813
128848,88622,264
129405,89032,17519
130073,89472,22887
130476,89753,26222
132017,90800,3447
133032,91487,20645
134816,92755,9644
136256,93746,11306
136288,93767,7670
136403,93850,6843
137504,94648,23327
138329,95215,25417
138341,95223,11972
139778,96230,26961
140447,96690,25941
141599,97473,9779
143424,98731,16103
145393,100087,11813
146314,100713,21151
146879,101116,18563
147263,101388,27703
147458,101521,4324
147464,101526,11199
148357,102159,20565
148552,102302,11086
148585,102325,26530
149852,103215,11245
150367,103573,25920
151761,104527,11325
153956,106039,6843
154463,106399,25522
155424,107043,11289
156723,107941,19752
157561,108532,20596
157803,108698,5915
157902,108757,11813
158223,108969,26222
158458,109139,27368
158560,109211,2744
159928,110138,25373
160891,110809,23327
161429,111166,10636
163146,112359,6897
163210,112404,14006
165140,113739,20699
166293,114541,11183
168553,116116,5217
169895,117023,23092
170584,117482,16057
173499,119489,5116
173891,119752,5915
174087,119879,14972
174678,120291,22887
176144,121325,24676
176775,121768,6646
179925,123917,1446
181205,124806,21151
181537,125012,13524
1178,821,6897
1749,1212,20645
2449,1713,23240
5425,3782,3601
6765,4709,13321
8766,6089,11306
9173,6361,26535
11080,7654,13321
14096,9757,11409
14510,10050,18307
18710,12894,17474
26357,18158,9641
30449,20947,18492
31183,21456,25373
31424,21620,25522
33729,23171,18546
34111,23445,28167
34922,23994,18339
34938,24007,28388
38180,26233,27233
40226,27630,2933
40282,27666,19047
46089,31679,18466
48624,33432,27110
50584,34763,5152
52358,35975,21682
55368,38053,11856
56949,39141,15793
57514,39525,14006
57731,39673,19164
58310,40076,23078
58725,40370,16057
59022,40572,20625
59626,40978,5237
60747,41738,26535
61812,42473,2497
63971,43920,22887
64500,44274,10670
67610,46384,2420
68070,46713,11101
68235,46817,11840
69446,47645,27051
70550,48413,1633
70555,48415,9644
70599,48444,11289
71829,49313,20695
72647,49859,20741
73763,50660,12105
76535,52559,23751
76854,52783,11111
78049,53609,23557
79495,54596,17519
80269,55143,11972
81591,56073,23044
83972,57681,3601
86958,59736,25417
88112,60504,7216
90003,61782,7479
90776,62324,17474
92908,63779,23367
95416,65509,20699
97229,66758,12106
97756,67112,9779
97866,67188,11205
100535,68993,5183
100787,69168,11644
103629,71127,21151
105236,72261,16042
105432,72388,27051
108530,74542,9779
112174,77071,16057
112637,77382,11205
112948,77595,26479
114801,78903,28167
116263,79923,23398
116611,80174,25920
118521,81465,23390
118910,81729,18492
119951,82428,25417
120383,82738,11098
122608,84323,16023
126904,87278,12818
128280,88225,27686
128547,88418,14136
131404,90376,18492
132694,91255,27051
133395,91748,23398
133512,91829,20645
138328,95214,16057
140237,96558,23299
140863,96979,11840
140995,97071,16103
141390,97333,17474
142013,97746,11800
146519,100865,9951
148441,102227,2497
150452,103636,19164
153390,105650,23078
153567,105777,26961
155873,107350,17474
161976,111548,18339
162079,111625,20645
163295,112460,26842
164701,113448,28677
166547,114713,23037
166655,114786,2964
168764,116262,10425
171180,117900,25522
175411,120797,26530
176117,121308,20695
176769,121764,5540
178313,122813,20741
179299,123490,18492
181722,125137,21046
44,32,10112
489,347,20695
513,366,20645
681,481,22887
1408,974,18546
2524,1765,27315
3162,2214,11086
3571,2495,11205
3891,2717,9564
4348,3046,11185
4719,3294,6897
5008,3495,11797
5340,3724,16023
5516,3845,2420
5608,3906,15793
5617,3912,12105
5834,4062,9779
6105,4244,3014
6175,4288,28382
6263,4356,25373
6884,4794,10425
7014,4891,17802
7223,5034,9644
7837,5450,27051
7930,5513,27110
10252,7098,2964
11188,7717,21119
11401,7864,19390
11662,8039,11335
12271,8463,2513
13644,9429,11644
13773,9520,18461
14856,10284,6897
15223,10536,18351
15469,10712,17614
15719,10884,20826
15765,10914,2458
15868,10980,17614
16614,11481,14972
16792,11593,10425
17971,12395,23744
17972,12395,18546
18463,12724,2617
19608,13529,2497
20085,13841,11183
21559,14880,10629
22132,15276,21119
22846,15750,11185
23178,15987,26987
23685,16326,13321
23872,16455,21682
25135,17332,27703
25716,17716,27233
25908,17851,11335
25979,17903,3601
29585,20342,2617
31012,21343,25373
31385,21592,21119
32595,22430,27703
33039,22727,4756
33619,23098,5915
34051,23401,14295
34739,23872,11101
35057,24099,17519
35130,24154,2497
35818,24616,7479
36300,24942,27315
36665,25202,28382
36775,25274,1487
37020,25442,14972
37551,25797,11183
37742,25929,21119
38328,26327,3447
39650,27236,3014
40074,27523,13524
41198,28312,27794
42079,28930,9187
42097,28940,138
43611,30018,14970
44176,30381,1125
44369,30508,23044
44417,30540,13524
45472,31266,23390
45896,31546,18466
45959,31587,28686
47210,32475,23557
47784,32868,11813
48452,33314,27627
48571,33394,2964
48618,33428,9644
48643,33445,26530
48802,33549,27686
49383,33955,18307
50357,34615,28686
50360,34618,27368
50484,34699,26842
50894,34976,25522
51331,35274,2744
51842,35624,18461
52527,36088,7479
52795,36282,23092
53096,36475,25373
53438,36717,10425
53573,36811,9641
54042,37141,13073
54393,37390,26222
55008,37805,21682
55209,37944,14970
55288,37994,28167
55313,38013,14136
55574,38183,14295
55722,38293,5511
56878,39090,21119
57065,39216,11856
57226,39331,18546
57487,39506,18563
57902,39790,3095
57926,39807,2989
58070,39908,5152
58621,40302,9187
58643,40317,11800
59053,40596,11098
61003,41911,19164
61368,42169,20596
61615,42334,9187
61712,42404,18492
63159,43381,11746
63391,43535,6646
64255,44111,23390
64256,44112,20565
64672,44401,26354
64834,44508,14295
65217,44757,23751
65714,45096,2458
66120,45365,23367
66812,45840,26842
67119,46046,18307
67358,46202,27794
68133,46754,27686
68620,47085,18520
69270,47519,12456
69885,47956,26354
70565,48423,13318
70961,48700,18461
70974,48711,15932
71669,49203,4756
71673,49206,25417
72839,49997,9779
73666,50589,20625
75004,51504,20565
75072,51554,2933
75108,51577,13073
75278,51691,28677
75828,52085,27110
76703,52677,12456
77389,53153,7479
77394,53158,27110
79083,54302,2977
79359,54494,26515
79460,54572,17614
79470,54579,11205
80545,55334,18307
82370,56601,9564
82425,56634,15793
82667,56795,5217
82781,56871,27315
83068,57070,26479
83087,57081,1633
83118,57105,17519
83388,57297,3601
83647,57474,17802
83747,57536,11840
84688,58162,5511
84990,58367,20741
85180,58502,11972
85509,58723,138
86620,59489,23078
86862,59674,5237
87141,59851,10636
87320,59974,28388
87976,60412,16042
88136,60522,25417
