order_id,user_id,transaction_amount,num_of_item
65685,52364,59.9900016784668,1
67421,53719,59.9900016784668,1
67563,53838,59.9900016784668,1
67701,53954,59.9900016784668,1
68975,54944,59.9900016784668,1
70236,55928,59.9900016784668,1
70656,56240,59.9900016784668,1
73963,58904,59.9900016784668,1
75200,59884,59.9900016784668,1
76816,61191,59.9900016784668,1
78236,62329,59.9900016784668,1
78605,62635,59.9900016784668,1
79148,63065,59.9900016784668,1
80610,64238,59.9900016784668,1
81925,65302,59.9900016784668,1
85281,68014,59.9900016784668,1
86706,69169,59.9900016784668,1
91226,72762,59.9900016784668,1
93657,74750,59.9900016784668,1
96530,77037,59.9900016784668,1
97557,77850,59.9900016784668,1
98738,78762,59.9900016784668,1
100666,80311,59.9900016784668,1
100802,80428,59.9900016784668,1
102512,81834,59.9900016784668,1
103109,82292,59.9900016784668,1
103623,82691,59.9900016784668,1
104769,83573,59.9900016784668,1
104812,83605,59.9900016784668,1
106236,84708,59.9900016784668,1
106402,84840,59.9900016784668,1
107422,85627,59.9900016784668,1
107712,85875,59.9900016784668,1
108807,86748,59.9900016784668,1
109526,87321,59.9900016784668,1
109805,87559,59.9900016784668,1
110207,87902,59.9900016784668,1
110265,87945,59.9900016784668,1
110343,88005,59.9900016784668,1
110584,88192,59.9900016784668,1
113048,90152,59.9900016784668,1
116123,92558,59.9900016784668,1
116171,92587,59.9900016784668,1
117187,93383,59.9900016784668,1
117673,93753,59.9900016784668,1
117898,93933,59.9900016784668,1
118024,94031,59.9900016784668,1
118216,94193,59.9900016784668,1
118257,94226,59.9900016784668,1
119105,94875,59.9900016784668,1
119224,94968,59.9900016784668,1
120489,95967,59.9900016784668,1
120760,96183,59.9900016784668,1
123019,98029,59.9900016784668,1
124271,99036,59.9900016784668,1
1042,842,59.9900016784668,1
1801,1446,59.9900016784668,1
2204,1740,59.9900016784668,1
4898,3897,59.9900016784668,1
5422,4301,59.9900016784668,1
5718,4554,59.9900016784668,1
5796,4608,59.9900016784668,1
7421,5899,59.9900016784668,1
8005,6339,59.9900016784668,1
8088,6405,59.9900016784668,1
8315,6594,59.9900016784668,1
8751,6938,59.9900016784668,1
8775,6960,59.9900016784668,1
8983,7137,59.9900016784668,1
9454,7509,59.9900016784668,1
12953,10271,59.9900016784668,1
15840,12530,59.9900016784668,1
15885,12566,59.9900016784668,1
18478,14637,59.9900016784668,1
19139,15157,59.9900016784668,1
20554,16295,59.9900016784668,1
22389,17749,59.9900016784668,1
23178,18371,59.9900016784668,1
23955,18999,59.9900016784668,1
24103,19132,59.9900016784668,1
30032,24009,59.9900016784668,1
32178,25738,59.9900016784668,1
35433,28320,59.9900016784668,1
36843,29430,59.9900016784668,1
39028,31186,59.9900016784668,1
39734,31729,59.9900016784668,1
40005,31927,59.9900016784668,1
40234,32108,59.9900016784668,1
40875,32629,59.9900016784668,1
44841,35809,59.9900016784668,1
44854,35813,59.9900016784668,1
45031,35939,59.9900016784668,1
48105,38331,59.9900016784668,1
49048,39082,59.9900016784668,1
49053,39087,59.9900016784668,1
49349,39326,59.9900016784668,1
51035,40688,59.9900016784668,1
53407,42568,59.9900016784668,1
53534,42667,59.9900016784668,1
53828,42891,59.9900016784668,1
54529,43458,59.9900016784668,1
56170,44765,59.9900016784668,1
57339,45714,59.9900016784668,1
57816,46121,59.9900016784668,1
61087,48715,59.9900016784668,1
65011,51831,59.9900016784668,1
65212,51984,59.9900016784668,1
65704,52376,59.9900016784668,1
66289,52835,59.9900016784668,1
67681,53936,59.9900016784668,1
68512,54568,59.9900016784668,1
69107,55048,59.9900016784668,1
70764,56329,59.9900016784668,1
71606,56970,59.9900016784668,1
74182,59074,59.9900016784668,1
75043,59762,59.9900016784668,1
75162,59860,59.9900016784668,1
76551,60981,59.9900016784668,1
79481,63343,59.9900016784668,1
79491,63349,59.9900016784668,1
79565,63399,59.9900016784668,1
80022,63776,59.9900016784668,1
80918,64487,59.9900016784668,1
81666,65093,59.9900016784668,1
83728,66753,59.9900016784668,1
85815,68455,59.9900016784668,1
88068,70216,59.9900016784668,1
91678,73131,59.9900016784668,1
92644,73915,59.9900016784668,1
96457,76981,59.9900016784668,1
97384,77728,59.9900016784668,1
97547,77843,59.9900016784668,1
98125,78293,59.9900016784668,1
99737,79581,59.9900016784668,1
101404,80925,59.9900016784668,1
101571,81058,59.9900016784668,1
102250,81611,59.9900016784668,1
102870,82112,59.9900016784668,1
105628,84239,59.9900016784668,1
106649,85034,59.9900016784668,1
108693,86657,59.9900016784668,1
109425,87234,59.9900016784668,1
109453,87254,59.9900016784668,1
110243,87930,59.9900016784668,1
110316,87980,59.9900016784668,1
111909,89231,59.9900016784668,1
112011,89313,59.9900016784668,1
115669,92208,59.9900016784668,1
116523,92848,59.9900016784668,1
117086,93306,59.9900016784668,1
118658,94531,59.9900016784668,1
120032,95607,59.9900016784668,1
122234,97412,59.9900016784668,1
124771,99444,59.9900016784668,1
125151,99760,59.9900016784668,1
2548,2022,59.9900016784668,1
4609,3671,59.9900016784668,1
4632,3690,59.9900016784668,1
7053,5601,59.9900016784668,1
8999,7148,59.9900016784668,1
9898,7881,59.9900016784668,1
11113,8821,59.9900016784668,1
22010,17464,59.9900016784668,1
23356,18516,59.9900016784668,1
24370,19362,59.9900016784668,1
25716,20440,59.9900016784668,1
27495,21865,59.9900016784668,1
30862,24674,59.9900016784668,1
30895,24702,59.9900016784668,1
36879,29456,59.9900016784668,1
36934,29501,59.9900016784668,1
39372,31458,59.9900016784668,1
41907,33468,59.9900016784668,1
42573,33996,59.9900016784668,1
44800,35769,59.9900016784668,1
46408,37023,59.9900016784668,1
48742,38838,59.9900016784668,1
51712,41235,59.9900016784668,1
55048,43862,59.9900016784668,1
60922,48600,59.9900016784668,1
62460,49772,59.9900016784668,1
63785,50815,59.9900016784668,1
76296,60782,59.9900016784668,1
76986,61331,59.9900016784668,1
80004,63758,59.9900016784668,1
84736,67576,59.9900016784668,1
85728,68389,59.9900016784668,1
90145,71899,59.9900016784668,1
91710,73155,59.9900016784668,1
93470,74606,59.9900016784668,1
94388,75332,59.9900016784668,1
95894,76492,59.9900016784668,1
97490,77803,59.9900016784668,1
101912,81325,59.9900016784668,1
103310,82434,59.9900016784668,1
103862,82868,59.9900016784668,1
106195,84679,59.9900016784668,1
110070,87790,59.9900016784668,1
112768,89921,59.9900016784668,1
112813,89957,59.9900016784668,1
115086,91758,59.9900016784668,1
118629,94510,59.9900016784668,1
120017,95592,59.9900016784668,1
145,116,59.9900016784668,1
533,418,59.9900016784668,1
1111,907,59.9900016784668,1
1329,1080,59.9900016784668,1
3213,2543,59.9900016784668,1
3220,2549,59.9900016784668,1
3408,2728,59.9900016784668,1
4353,3481,59.9900016784668,1
5762,4577,59.9900016784668,1
5860,4658,59.9900016784668,1
6569,5224,59.9900016784668,1
7103,5644,59.9900016784668,1
7139,5673,59.9900016784668,1
7773,6161,59.9900016784668,1
10532,8365,59.9900016784668,1
10713,8505,59.9900016784668,1
11179,8874,59.9900016784668,1
12332,9785,59.9900016784668,1
12377,9827,59.9900016784668,1
13481,10685,59.9900016784668,1
13491,10692,59.9900016784668,1
13552,10742,59.9900016784668,1
16649,13180,59.9900016784668,1
16675,13200,59.9900016784668,1
16939,13413,59.9900016784668,1
17040,13500,59.9900016784668,1
17045,13503,59.9900016784668,1
17119,13553,59.9900016784668,1
17289,13699,59.9900016784668,1
17585,13947,59.9900016784668,1
18503,14657,59.9900016784668,1
20031,15875,59.9900016784668,1
20538,16281,59.9900016784668,1
20856,16527,59.9900016784668,1
22375,17738,59.9900016784668,1
22396,17754,59.9900016784668,1
23223,18406,59.9900016784668,1
24596,19547,59.9900016784668,1
26636,21167,59.9900016784668,1
27000,21459,59.9900016784668,1
27636,21991,59.9900016784668,1
28939,23073,59.9900016784668,1
30002,23985,59.9900016784668,1
30669,24523,59.9900016784668,1
31806,25439,59.9900016784668,1
32489,25988,59.9900016784668,1
33305,26639,59.9900016784668,1
33309,26642,59.9900016784668,1
33956,27177,59.9900016784668,1
34825,27846,59.9900016784668,1
35562,28417,59.9900016784668,1
36841,29428,59.9900016784668,1
36954,29515,59.9900016784668,1
37051,29602,59.9900016784668,1
37217,29754,59.9900016784668,1
37737,30152,59.9900016784668,1
38174,30515,59.9900016784668,1
38711,30953,59.9900016784668,1
38877,31073,59.9900016784668,1
39212,31330,59.9900016784668,1
39306,31409,59.9900016784668,1
40211,32086,59.9900016784668,1
40588,32386,59.9900016784668,1
41523,33136,59.9900016784668,1
42355,33830,59.9900016784668,1
42749,34114,59.9900016784668,1
43666,34823,59.9900016784668,1
46437,37044,59.9900016784668,1
47494,37860,59.9900016784668,1
47553,37912,59.9900016784668,1
49360,39340,59.9900016784668,1
50614,40339,59.9900016784668,1
50764,40454,59.9900016784668,1
51466,41047,59.9900016784668,1
51662,41191,59.9900016784668,1
51710,41233,59.9900016784668,1
52209,41622,59.9900016784668,1
53027,42270,59.9900016784668,1
53548,42675,59.9900016784668,1
54546,43473,59.9900016784668,1
54818,43675,59.9900016784668,1
55780,44456,59.9900016784668,1
56240,44826,59.9900016784668,1
56737,45211,59.9900016784668,1
57325,45698,59.9900016784668,1
57343,45715,59.9900016784668,1
60184,48008,59.9900016784668,1
60266,48075,59.9900016784668,1
60578,48316,59.9900016784668,1
60625,48350,59.9900016784668,1
61301,48890,59.9900016784668,1
61701,49184,59.9900016784668,1
61706,49187,59.9900016784668,1
62104,49492,59.9900016784668,1
62759,49999,59.9900016784668,1
63421,50509,59.9900016784668,1
63782,50813,59.9900016784668,1
63953,50936,59.9900016784668,1
65480,52183,59.9900016784668,1
65656,52342,59.9900016784668,1
66923,53332,59.9900016784668,1
67383,53688,59.9900016784668,1
67437,53730,59.9900016784668,1
67903,54102,59.9900016784668,1
68396,54490,59.9900016784668,1
68760,54769,59.9900016784668,1
70307,55985,59.9900016784668,1
70996,56503,59.9900016784668,1
71478,56879,59.9900016784668,1
72762,57925,59.9900016784668,1
75861,60417,59.9900016784668,1
76054,60582,59.9900016784668,1
76759,61153,59.9900016784668,1
77567,61787,59.9900016784668,1
77632,61845,59.9900016784668,1
77664,61874,59.9900016784668,1
77742,61930,59.9900016784668,1
78489,62548,59.9900016784668,1
78811,62791,59.9900016784668,1
78853,62825,59.9900016784668,1
79469,63334,59.9900016784668,1
79944,63709,59.9900016784668,1
81257,64755,59.9900016784668,1
85577,68276,59.9900016784668,1
86099,68669,59.9900016784668,1
87128,69508,59.9900016784668,1
87802,70025,59.9900016784668,1
88403,70479,59.9900016784668,1
90526,72201,59.9900016784668,1
90891,72489,59.9900016784668,1
92850,74096,59.9900016784668,1
94354,75308,59.9900016784668,1
94444,75368,59.9900016784668,1
94499,75411,59.9900016784668,1
95872,76467,59.9900016784668,1
95978,76565,59.9900016784668,1
97307,77668,59.9900016784668,1
97924,78149,59.9900016784668,1
98255,78378,59.9900016784668,1
99121,79061,59.9900016784668,1
100019,79814,59.9900016784668,1
100719,80364,59.9900016784668,1
101466,80969,59.9900016784668,1
102259,81620,59.9900016784668,1
102588,81898,59.9900016784668,1
104045,83000,59.9900016784668,1
105388,84059,59.9900016784668,1
106156,84649,59.9900016784668,1
106741,85093,59.9900016784668,1
109281,87123,59.9900016784668,1
111530,88939,59.9900016784668,1
111610,88998,59.9900016784668,1
112156,89435,59.9900016784668,1
112930,90048,59.9900016784668,1
115604,92154,59.9900016784668,1
117223,93415,59.9900016784668,1
117706,93786,59.9900016784668,1
118306,94263,59.9900016784668,1
119821,95431,59.9900016784668,1
120084,95649,59.9900016784668,1
121333,96665,59.9900016784668,1
121613,96909,59.9900016784668,1
122495,97616,59.9900016784668,1
122983,98001,59.9900016784668,1
123066,98065,59.9900016784668,1
124664,99363,59.9900016784668,1
124872,99525,59.9900016784668,1
2651,2102,60.0,1
3082,2443,60.0,1
6687,5319,60.0,1
9179,7286,60.0,1
11013,8737,60.0,1
15495,12278,60.0,1
17229,13651,60.0,1
17725,14054,60.0,1
22315,17697,60.0,1
23231,18411,60.0,1
23642,18736,60.0,1
23735,18810,60.0,1
24718,19634,60.0,1
26898,21384,60.0,1
27909,22214,60.0,1
28192,22446,60.0,1
28532,22748,60.0,1
29405,23460,60.0,1
31619,25292,60.0,1
32408,25923,60.0,1
32942,26363,60.0,1
34133,27318,60.0,1
35271,28194,60.0,1
35732,28539,60.0,1
37169,29710,60.0,1
40419,32250,60.0,1
40849,32611,60.0,1
40905,32656,60.0,1
41151,32863,60.0,1
43916,35029,60.0,1
46041,36732,60.0,1
50702,40413,60.0,1
53387,42553,60.0,1
54571,43485,60.0,1
55721,44409,60.0,1
57001,45429,60.0,1
61539,49060,60.0,1
61631,49130,60.0,1
62718,49964,60.0,1
66204,52764,60.0,1
67920,54117,60.0,1
68524,54580,60.0,1
69017,54984,60.0,1
69810,55597,60.0,1
71418,56831,60.0,1
71858,57179,60.0,1
73194,58279,60.0,1
76171,60684,60.0,1
76428,60886,60.0,1
78353,62435,60.0,1
78426,62500,60.0,1
80122,63864,60.0,1
81630,65067,60.0,1
81902,65277,60.0,1
82878,66081,60.0,1
85990,68590,60.0,1
86091,68662,60.0,1
88617,70663,60.0,1
89291,71220,60.0,1
90546,72220,60.0,1
92586,73873,60.0,1
95830,76436,60.0,1
97050,77470,60.0,1
103844,82856,60.0,1
105123,83836,60.0,1
105284,83969,60.0,1
105837,84393,60.0,1
106835,85176,60.0,1
108111,86200,60.0,1
108644,86615,60.0,1
117138,93347,60.0,1
120355,95863,60.0,1
120433,95918,60.0,1
120859,96266,60.0,1
121644,96938,60.0,1
122573,97672,60.0,1
124458,99188,60.0,1
125210,99806,60.0,1
407,321,60.0,1
1328,1080,60.0,1
1852,1478,60.0,1
3638,2911,60.0,1
3994,3183,60.0,1
4152,3319,60.0,1
5498,4362,60.0,1
5507,4368,60.0,1
5576,4430,60.0,1
5821,4633,60.0,1
5828,4639,60.0,1
6384,5069,60.0,1
6452,5122,60.0,1
6675,5310,60.0,1
8273,6563,60.0,1
8660,6870,60.0,1
8924,7081,60.0,1
8973,7126,60.0,1
10438,8302,60.0,1
10696,8492,60.0,1
11178,8872,60.0,1
13224,10489,60.0,1
13355,10586,60.0,1
13606,10785,60.0,1
16076,12723,60.0,1
17961,14251,60.0,1
18573,14715,60.0,1
18612,14740,60.0,1
18909,14985,60.0,1
20385,16153,60.0,1
20408,16170,60.0,1
25187,20014,60.0,1
25292,20106,60.0,1
25810,20509,60.0,1
25869,20557,60.0,1
26653,21185,60.0,1
26971,21438,60.0,1
27871,22190,60.0,1
30516,24396,60.0,1
31260,25015,60.0,1
31702,25358,60.0,1
35579,28426,60.0,1
35939,28710,60.0,1
36065,28805,60.0,1
36655,29275,60.0,1
37054,29606,60.0,1
37281,29814,60.0,1
37605,30052,60.0,1
39681,31690,60.0,1
41562,33168,60.0,1
41776,33355,60.0,1
42553,33978,60.0,1
43749,34887,60.0,1
46717,37259,60.0,1
47144,37573,60.0,1
47388,37782,60.0,1
48041,38281,60.0,1
48102,38330,60.0,1
48502,38649,60.0,1
48595,38724,60.0,1
49252,39255,60.0,1
49428,39400,60.0,1
49641,39568,60.0,1
50209,40020,60.0,1
50351,40136,60.0,1
51201,40825,60.0,1
51673,41199,60.0,1
51893,41378,60.0,1
52316,41710,60.0,1
52522,41885,60.0,1
53244,42437,60.0,1
53636,42746,60.0,1
53819,42882,60.0,1
55509,44245,60.0,1
56255,44839,60.0,1
59006,47059,60.0,1
59448,47409,60.0,1
61178,48785,60.0,1
61509,49035,60.0,1
62555,49838,60.0,1
62956,50143,60.0,1
63250,50386,60.0,1
65193,51968,60.0,1
66915,53326,60.0,1
68469,54543,60.0,1
68749,54760,60.0,1
68836,54836,60.0,1
71315,56762,60.0,1
71859,57180,60.0,1
73402,58442,60.0,1
73480,58497,60.0,1
75174,59868,60.0,1
77209,61496,60.0,1
77587,61807,60.0,1
77958,62115,60.0,1
79399,63276,60.0,1
81601,65042,60.0,1
85083,67856,60.0,1
85509,68211,60.0,1
87243,69589,60.0,1
88143,70276,60.0,1
88519,70573,60.0,1
88836,70836,60.0,1
88949,70923,60.0,1
89336,71250,60.0,1
90540,72214,60.0,1
91085,72639,60.0,1
91599,73072,60.0,1
92344,73665,60.0,1
93454,74595,60.0,1
94751,75622,60.0,1
95256,76006,60.0,1
95305,76032,60.0,1
96915,77361,60.0,1
97061,77477,60.0,1
97773,78034,60.0,1
98226,78360,60.0,1
99823,79661,60.0,1
99851,79681,60.0,1
100662,80306,60.0,1
101324,80867,60.0,1
101458,80960,60.0,1
101512,81006,60.0,1
102606,81907,60.0,1
102693,81968,60.0,1
103491,82578,60.0,1
104202,83117,60.0,1
105550,84186,60.0,1
107957,86067,60.0,1
110124,87830,60.0,1
110620,88216,60.0,1
110680,88271,60.0,1
111065,88557,60.0,1
111396,88826,60.0,1
111525,88934,60.0,1
111591,88981,60.0,1
113042,90151,60.0,1
113632,90628,60.0,1
113845,90803,60.0,1
114701,91469,60.0,1
115713,92246,60.0,1
117895,93931,60.0,1
117920,93951,60.0,1
118964,94758,60.0,1
120372,95877,60.0,1
120449,95932,60.0,1
120615,96075,60.0,1
120992,96389,60.0,1
121912,97159,60.0,1
125198,99796,60.0,1
918,743,60.0,1
1021,825,60.0,1
1187,976,60.0,1
1325,1079,60.0,1
1398,1136,60.0,1
2418,1922,60.0,1
2967,2361,60.0,1
4637,3693,60.0,1
4774,3796,60.0,1
5666,4508,60.0,1
7523,5972,60.0,1
10317,8214,60.0,1
10628,8435,60.0,1
11237,8921,60.0,1
14235,11277,60.0,1
14435,11421,60.0,1
16168,12784,60.0,1
18262,14475,60.0,1
18767,14873,60.0,1
20203,16016,60.0,1
20874,16536,60.0,1
21068,16695,60.0,1
22710,17999,60.0,1
23243,18424,60.0,1
24126,19158,60.0,1
25376,20171,60.0,1
25579,20326,60.0,1
28135,22390,60.0,1
28918,23061,60.0,1
29159,23248,60.0,1
30321,24246,60.0,1
30404,24312,60.0,1
31037,24822,60.0,1
34035,27245,60.0,1
34527,27607,60.0,1
36024,28770,60.0,1
37093,29642,60.0,1
38038,30392,60.0,1
39505,31548,60.0,1
41580,33180,60.0,1
45932,36649,60.0,1
48866,38934,60.0,1
49027,39066,60.0,1
50127,39959,60.0,1
50856,40523,60.0,1
55792,44467,60.0,1
56735,45208,60.0,1
58828,46919,60.0,1
63438,50524,60.0,1
64930,51763,60.0,1
65976,52570,60.0,1
67574,53852,60.0,1
68358,54463,60.0,1
68984,54952,60.0,1
69158,55089,60.0,1
71469,56873,60.0,1
72157,57420,60.0,1
72641,57811,60.0,1
75497,60128,60.0,1
76934,61290,60.0,1
78652,62669,60.0,1
79021,62963,60.0,1
80989,64532,60.0,1
81328,64813,60.0,1
83429,66507,60.0,1
84966,67764,60.0,1
85117,67888,60.0,1
87281,69614,60.0,1
88239,70348,60.0,1
89709,71568,60.0,1
89970,71765,60.0,1
90588,72248,60.0,1
91091,72645,60.0,1
92686,73955,60.0,1
94298,75258,60.0,1
94626,75524,60.0,1
95158,75930,60.0,1
95572,76225,60.0,1
95836,76442,60.0,1
96343,76883,60.0,1
97642,77927,60.0,1
98140,78304,60.0,1
98769,78791,60.0,1
99644,79514,60.0,1
100923,80521,60.0,1
101542,81033,60.0,1
101564,81052,60.0,1
102020,81409,60.0,1
102585,81895,60.0,1
103101,82285,60.0,1
103698,82752,60.0,1
104804,83600,60.0,1
105381,84050,60.0,1
106801,85153,60.0,1
107923,86037,60.0,1
109903,87628,60.0,1
109972,87690,60.0,1
110035,87747,60.0,1
110137,87839,60.0,1
112445,89657,60.0,1
112558,89752,60.0,1
112881,90008,60.0,1
112912,90036,60.0,1
113989,90919,60.0,1
115490,92074,60.0,1
116377,92737,60.0,1
117089,93307,60.0,1
118467,94368,60.0,1
118725,94588,60.0,1
119298,95033,60.0,1
121954,97190,60.0,1
123143,98127,60.0,1
124545,99262,60.0,1
125409,99977,60.0,1
81,65,60.0,1
1931,1543,60.0,1
3336,2658,60.0,1
5229,4157,60.0,1
5481,4349,60.0,1
8153,6467,60.0,1
10375,8256,60.0,1
16922,13398,60.0,1
17367,13774,60.0,1
17455,13839,60.0,1
19219,15223,60.0,1
20041,15879,60.0,1
22393,17752,60.0,1
22732,18013,60.0,1
23829,18890,60.0,1
25979,20656,60.0,1
27190,21616,60.0,1
29024,23136,60.0,1
31197,24956,60.0,1
37611,30057,60.0,1
39051,31203,60.0,1
39588,31612,60.0,1
39980,31910,60.0,1
41063,32790,60.0,1
45480,36297,60.0,1
45913,36635,60.0,1
51701,41225,60.0,1
57144,45545,60.0,1
65200,51975,60.0,1
66639,53110,60.0,1
67450,53742,60.0,1
67499,53778,60.0,1
72004,57292,60.0,1
72520,57715,60.0,1
73189,58276,60.0,1
84108,67080,60.0,1
86304,68828,60.0,1
89157,71111,60.0,1
91446,72947,60.0,1
91979,73376,60.0,1
95399,76102,60.0,1
100617,80277,60.0,1
110022,87732,60.0,1
112267,89523,60.0,1
116183,92594,60.0,1
116343,92706,60.0,1
120408,95906,60.0,1
122270,97437,60.0,1
104,78,60.0,1
689,554,60.0,1
700,566,60.0,1
825,670,60.0,1
3602,2879,60.0,1
4215,3369,60.0,1
4314,3446,60.0,1
6036,4800,60.0,1
6672,5307,60.0,1
7051,5599,60.0,1
9356,7428,60.0,1
9430,7488,60.0,1
9591,7614,60.0,1
9989,7969,60.0,1
10223,8145,60.0,1
10567,8393,60.0,1
11324,8992,60.0,1
12905,10239,60.0,1
13445,10660,60.0,1
13749,10896,60.0,1
14341,11349,60.0,1
14875,11758,60.0,1
14881,11765,60.0,1
14910,11796,60.0,1
15397,12200,60.0,1
16466,13040,60.0,1
16644,13174,60.0,1
17446,13832,60.0,1
17805,14124,60.0,1
19507,15436,60.0,1
19724,15623,60.0,1
20732,16432,60.0,1
22984,18227,60.0,1
24810,19710,60.0,1
25240,20064,60.0,1
26742,21259,60.0,1
27202,21626,60.0,1
28530,22747,60.0,1
28838,22995,60.0,1
29579,23619,60.0,1
30936,24734,60.0,1
31656,25320,60.0,1
32094,25666,60.0,1
32115,25687,60.0,1
32558,26041,60.0,1
34127,27311,60.0,1
34171,27346,60.0,1
37724,30142,60.0,1
37794,30201,60.0,1
39166,31302,60.0,1
39737,31730,60.0,1
39924,31874,60.0,1
40382,32219,60.0,1
40631,32422,60.0,1
41666,33241,60.0,1
45192,36071,60.0,1
45390,36223,60.0,1
46641,37199,60.0,1
47059,37508,60.0,1
47983,38222,60.0,1
48896,38964,60.0,1
50146,39973,60.0,1
50238,40039,60.0,1
50371,40152,60.0,1
51754,41276,60.0,1
52141,41563,60.0,1
54808,43664,60.0,1
55714,44405,60.0,1
56031,44661,60.0,1
56440,44984,60.0,1
57348,45719,60.0,1
57751,46066,60.0,1
58055,46288,60.0,1
58305,46488,60.0,1
60224,48042,60.0,1
62132,49516,60.0,1
62293,49639,60.0,1
64331,51254,60.0,1
64459,51356,60.0,1
64790,51655,60.0,1
68194,54334,60.0,1
68369,54471,60.0,1
68462,54539,60.0,1
68704,54727,60.0,1
69716,55521,60.0,1
69881,55644,60.0,1
71627,56987,60.0,1
74262,59134,60.0,1
74452,59287,60.0,1
75748,60325,60.0,1
75829,60394,60.0,1
77073,61394,60.0,1
77490,61719,60.0,1
79053,62983,60.0,1
79367,63244,60.0,1
80076,63823,60.0,1
80439,64119,60.0,1
80879,64459,60.0,1
83199,66322,60.0,1
83983,66977,60.0,1
84472,67365,60.0,1
85200,67944,60.0,1
86174,68726,60.0,1
87040,69444,60.0,1
87676,69917,60.0,1
88059,70211,60.0,1
88160,70288,60.0,1
88767,70785,60.0,1
88844,70845,60.0,1
89154,71107,60.0,1
90746,72385,60.0,1
90971,72553,60.0,1
92798,74060,60.0,1
96282,76829,60.0,1
96971,77400,60.0,1
97794,78050,60.0,1
98003,78200,60.0,1
98112,78280,60.0,1
98130,78295,60.0,1
99569,79435,60.0,1
100468,80162,60.0,1
100706,80347,60.0,1
102093,81471,60.0,1
102441,81768,60.0,1
103851,82858,60.0,1
104531,83373,60.0,1
105454,84114,60.0,1
105635,84245,60.0,1
105855,84407,60.0,1
107106,85387,60.0,1
107857,85993,60.0,1
108846,86777,60.0,1
110525,88150,60.0,1
110936,88460,60.0,1
111027,88519,60.0,1
112299,89551,60.0,1
113144,90230,60.0,1
113456,90479,60.0,1
114873,91599,60.0,1
115492,92077,60.0,1
116027,92482,60.0,1
116252,92641,60.0,1
116581,92893,60.0,1
116729,93010,60.0,1
121324,96659,60.0,1
122615,97708,60.0,1
123822,98673,60.0,1
124808,99475,60.0,1
125037,99674,60.0,1
125079,99703,60.0,1
125254,99843,60.0,1
125320,99903,60.0,1
90648,72303,60.029998779296882,1
35949,28715,60.029998779296882,1
50878,40546,60.029998779296882,1
50640,40360,60.040000915527344,1
2663,2111,60.040000915527344,1
24148,19184,60.040000915527344,1
33665,26940,60.080001831054688,1
67470,53755,60.080001831054688,1
24312,19323,60.080001831054688,1
95176,75945,60.080001831054688,1
88669,70711,60.090000152587891,1
34612,27680,60.090000152587891,1
119264,94997,60.099998474121087,1
57753,46068,60.099998474121087,1
13172,10448,60.099998474121087,1
95114,75891,60.099998474121087,1
3719,2980,60.099998474121087,1
12998,10311,60.099998474121087,1
47199,37613,60.110000610351562,1
16446,13027,60.110000610351562,1
25307,20120,60.110000610351562,1
63238,50380,60.110000610351562,1
73854,58816,60.110000610351562,1
12427,9871,60.150001525878906,1
23177,18370,60.150001525878906,1
41339,32989,60.150001525878906,1
110833,88390,60.150001525878906,1
120502,95975,60.150001525878906,1
22466,17809,60.150001525878906,1
57423,45792,60.150001525878906,1
114515,91329,60.150001525878906,1
97039,77462,60.169998168945312,1
13174,10449,60.169998168945312,1
36290,28984,60.169998168945312,1
57875,46160,60.169998168945312,1
10411,8285,60.169998168945312,1
15737,12456,60.169998168945312,1
83240,66355,60.169998168945312,1
3897,3111,60.270000457763672,1
12712,10096,60.270000457763672,1
58722,46830,60.270000457763672,1
95773,76379,60.270000457763672,1
30314,24239,60.270000457763672,1
60009,47866,60.270000457763672,1
33089,26475,60.270000457763672,1
37681,30113,60.270000457763672,1
28269,22506,60.270000457763672,1
68413,54501,60.270000457763672,1
107041,85339,60.270000457763672,1
65057,51869,60.299999237060554,1
70048,55780,60.299999237060554,1
94710,75596,60.299999237060554,1
3164,2506,60.299999237060554,1
39421,31494,60.299999237060554,1
17265,13680,60.299999237060554,1
14210,11260,60.319999694824219,1
1489,1202,60.330001831054688,1
56463,45002,60.330001831054688,1
65908,52521,60.369998931884766,1
123063,98062,60.369998931884766,1
65037,51857,60.369998931884766,1
2285,1819,60.389999389648438,1
122217,97401,60.389999389648438,1
74291,59153,60.389999389648438,1
85250,67986,60.520000457763672,1
121007,96404,60.520000457763672,1
51868,41364,60.560001373291016,1
33023,26431,60.560001373291016,1
57908,46180,60.560001373291016,1
60691,48401,60.560001373291016,1
92873,74117,60.560001373291016,1
97725,77996,60.560001373291016,1
53221,42420,60.569999694824219,1
30133,24095,60.569999694824219,1
81985,65350,60.569999694824219,1
82983,66158,60.569999694824219,1
65709,52379,60.569999694824219,1
111391,88819,60.569999694824219,1
86634,69110,60.75,1
121183,96553,60.75,1
37181,29720,60.75,1
115303,91937,60.75,1
99299,79215,60.919998168945312,1
73524,58533,60.939998626708977,1
87741,69970,60.939998626708977,1
75837,60398,60.939998626708977,1
32681,26160,60.939998626708977,1
69403,55273,60.939998626708977,1
33558,26846,60.939998626708977,1
57719,46036,60.950000762939446,1
11457,9097,60.950000762939446,1
18754,14861,60.950000762939446,1
33760,27016,60.950000762939446,1
62642,49904,60.950000762939446,1
95075,75859,60.950000762939446,1
122201,97388,60.950000762939446,1
16681,13205,60.950000762939446,1
59532,47480,60.950000762939446,1
76864,61235,60.950000762939446,1
